cosine_feature,count_feature,hr_std,hr_mean,time_feature,psg_label,count_feature_lag_1,count_feature_lag_2,hr_std_lag_1,hr_std_lag_2,hr_mean_lag_1,hr_mean_lag_2,hr_mean_delta
-0.958198,3.73225,0.517694,0.239332,3.891667,1,2.102082,1.03093,0.526245,0.546293,0.23167,0.193785,0.4642218077946889
-0.95882,5.328338,0.51048,0.244354,3.9,0,3.73225,2.102082,0.517694,0.526245,0.239332,0.23167,0.14420307616488015
-0.959437,6.540257,0.509476,0.24515,3.908333,0,5.328338,3.73225,0.51048,0.517694,0.244354,0.239332,0.07734221101652901
-0.96005,8.490675,0.519433,0.231112,3.916667,1,6.540257,5.328338,0.509476,0.51048,0.24515,0.244354,-0.10826339482786004
-0.960658,12.81321,0.522236,0.227015,3.925,1,8.490675,6.540257,0.519433,0.509476,0.231112,0.24515,-0.15591125576157475
-0.961262,18.710248,0.523765,0.22504,3.933333,1,12.81321,8.490675,0.522236,0.519433,0.227015,0.231112,-0.038442188432043604
-0.961861,22.495005,0.53743,0.203989,3.941667,1,18.710248,12.81321,0.523765,0.522236,0.22504,0.227015,-0.2035396407660293
-0.962455,21.781562,0.549521,0.174582,3.95,1,22.495005,18.710248,0.53743,0.523765,0.203989,0.22504,-0.4706714864912803
-0.963045,18.578743,0.55792,0.157502,3.958333,1,21.781562,22.495005,0.549521,0.53743,0.174582,0.203989,-0.4320020289462609
-0.96363,16.098137,0.567778,0.135488,3.966667,1,18.578743,21.781562,0.55792,0.549521,0.157502,0.174582,-0.3600092564379938
-0.964211,14.318404,0.575978,0.086269,3.975,1,16.098137,18.578743,0.567778,0.55792,0.135488,0.157502,-0.6729777016758125
-0.964787,11.221422,0.581523,0.039558,3.983333,1,14.318404,16.098137,0.575978,0.567778,0.086269,0.135488,-0.9134762141385027
-0.965359,6.788545,0.590744,0.017755,3.991667,1,11.221422,14.318404,0.581523,0.575978,0.039558,0.086269,-0.646500175847329
-0.965926,2.984551,0.595887,0.000995,4.0,1,6.788545,11.221422,0.590744,0.581523,0.017755,0.039558,-0.35483839721955895
-0.966488,0.932469,0.561608,-0.056756,4.008333,1,2.984551,6.788545,0.595887,0.590744,0.000995,0.017755,-0.7048987497323658
-0.967046,0.205357,0.472426,-0.13612,4.016667,1,0.932469,2.984551,0.561608,0.595887,-0.056756,0.000995,-1.3145342874176826
-0.967599,0.031781,0.390249,-0.227157,4.025,1,0.205357,0.932469,0.472426,0.561608,-0.13612,-0.056756,-1.638672178085906
-0.968148,0.003453,0.306521,-0.288428,4.033333,1,0.031781,0.205357,0.390249,0.472426,-0.227157,-0.13612,-1.4624831840385542
-0.968692,0.000284,0.198244,-0.328723,4.041667,1,0.003453,0.031781,0.306521,0.390249,-0.288428,-0.227157,-0.9683593827921742
-0.969231,0.000339,0.169412,-0.33727,4.05,1,0.000284,0.003453,0.198244,0.306521,-0.328723,-0.288428,-0.45493493564948945
-0.969766,0.003563,0.200642,-0.313703,4.058333,2,0.000339,0.000284,0.169412,0.198244,-0.33727,-0.328723,0.16695096154014188
-0.970296,0.027431,0.214367,-0.288974,4.066667,2,0.003563,0.000339,0.200642,0.169412,-0.313703,-0.33727,0.49099147256206727
-0.971858,1.533614,0.298833,-0.346985,4.091667,2,0.027431,0.003563,0.214367,0.200642,-0.288974,-0.313703,-0.3034122060094738
-0.97237,3.029316,0.346036,-0.383895,4.1,1,1.533614,0.027431,0.298833,0.214367,-0.346985,-0.288974,-0.9036506078270132
-0.972877,4.61825,0.348432,-0.394807,4.108333,1,3.029316,1.533614,0.346036,0.298833,-0.383895,-0.346985,-0.4450022117270723
-0.973379,6.002264,0.349144,-0.404453,4.116667,1,4.61825,3.029316,0.348432,0.346036,-0.394807,-0.383895,-0.17950634405963123
-0.973877,7.20445,0.350541,-0.41998,4.125,2,6.002264,4.61825,0.349144,0.348432,-0.404453,-0.394807,-0.22444705082625516
-0.97437,7.745877,0.349977,-0.425963,4.133333,2,7.20445,6.002264,0.350541,0.349144,-0.41998,-0.404453,-0.1887768863872204
-0.974859,6.804226,0.349575,-0.422391,4.141667,1,7.745877,7.20445,0.349977,0.350541,-0.425963,-0.41998,-0.002791499922268509
-0.975342,4.612728,0.349325,-0.419766,4.15,1,6.804226,7.745877,0.349575,0.349977,-0.422391,-0.425963,0.08103289961123109
-0.975821,2.396812,0.349379,-0.420283,4.158333,1,4.612728,6.804226,0.349325,0.349575,-0.419766,-0.422391,0.04121436223989275
-0.976296,0.983102,0.349983,-0.426476,4.166667,2,2.396812,4.612728,0.349379,0.349325,-0.420283,-0.419766,-0.0446550098658697
-0.976766,0.402734,0.348658,-0.435666,4.175,2,0.983102,2.396812,0.349983,0.349379,-0.426476,-0.420283,-0.12911237710030696
-0.977231,0.568064,0.348407,-0.44892,4.183333,1,0.402734,0.983102,0.348658,0.349983,-0.435666,-0.426476,-0.19787214535147318
-0.977692,1.879356,0.347018,-0.447311,4.191667,1,0.568064,0.402734,0.348407,0.348658,-0.44892,-0.435666,-0.09271186531403623
-0.978148,5.005386,0.348913,-0.461514,4.2,1,1.879356,0.568064,0.347018,0.348407,-0.447311,-0.44892,-0.10195319374773619
-0.978599,9.476294,0.336395,-0.491422,4.208333,1,5.005386,1.879356,0.348913,0.347018,-0.461514,-0.447311,-0.4088646249858062
-0.979045,12.733291,0.308039,-0.531612,4.216667,2,9.476294,5.005386,0.336395,0.348913,-0.491422,-0.461514,-0.6619251118209656
-0.979487,12.27617,0.268908,-0.581482,4.225,1,12.733291,9.476294,0.308039,0.336395,-0.531612,-0.491422,-0.8563143617614536
-0.979925,8.683545,0.229818,-0.625652,4.233333,1,12.27617,12.733291,0.268908,0.308039,-0.581482,-0.531612,-0.8950714609881412
-0.980357,4.687539,0.213886,-0.652438,4.241667,1,8.683545,12.27617,0.229818,0.268908,-0.625652,-0.581482,-0.6702802854733512
-0.980785,2.043276,0.212656,-0.646144,4.25,2,4.687539,8.683545,0.213886,0.229818,-0.652438,-0.625652,-0.1788636383940635
-0.981209,0.806041,0.190947,-0.603189,4.258333,1,2.043276,4.687539,0.212656,0.213886,-0.646144,-0.652438,0.5002717528542865
-0.981627,0.545273,0.168009,-0.556543,4.266667,2,0.806041,2.043276,0.190947,0.212656,-0.603189,-0.646144,0.8932181015968259
-0.982041,1.095877,0.196506,-0.532384,4.275,2,0.545273,0.806041,0.168009,0.190947,-0.556543,-0.603189,0.7101833184147092
-0.98245,2.371715,0.222356,-0.509049,4.283333,2,1.095877,0.545273,0.196506,0.168009,-0.532384,-0.556543,0.48318162492895106
-0.982855,3.857394,0.236498,-0.485554,4.291667,1,2.371715,1.095877,0.222356,0.196506,-0.509049,-0.532384,0.4767156164147494
-0.983255,4.896213,0.241048,-0.476599,4.3,1,3.857394,2.371715,0.236498,0.222356,-0.485554,-0.509049,0.33668368503792273
-0.98365,5.976179,0.245586,-0.468552,4.308333,1,4.896213,3.857394,0.241048,0.236498,-0.476599,-0.485554,0.18625160743644706
-0.984041,8.80405,0.251552,-0.457829,4.316667,1,5.976179,4.896213,0.245586,0.241048,-0.468552,-0.476599,0.2034683289019711
-0.984427,13.739479,0.255785,-0.446559,4.325,2,8.80405,5.976179,0.251552,0.245586,-0.457829,-0.468552,0.23485378890388464
-0.984808,17.827667,0.256036,-0.438938,4.333333,2,13.739479,8.80405,0.255785,0.251552,-0.446559,-0.457829,0.20464662262217928
-0.985184,17.454739,0.256194,-0.439661,4.341667,1,17.827667,13.739479,0.256036,0.255785,-0.438938,-0.446559,0.08785921281673517
-0.985556,12.681097,0.25972,-0.444685,4.35,0,17.454739,17.827667,0.256194,0.256036,-0.439661,-0.438938,-0.03527734992735157
-0.985923,6.875248,0.263429,-0.448326,4.358333,1,12.681097,17.454739,0.25972,0.256194,-0.444685,-0.439661,-0.06369273071716915
-0.986286,2.802491,0.26712,-0.452049,4.366667,1,6.875248,12.681097,0.263429,0.25972,-0.448326,-0.444685,-0.051023638733772
-0.986643,0.859701,0.265549,-0.44792,4.375,1,2.802491,6.875248,0.26712,0.263429,-0.452049,-0.448326,0.02464034643993751
-0.986996,0.196993,0.261365,-0.429211,4.383333,1,0.859701,2.802491,0.265549,0.26712,-0.44792,-0.452049,0.24308236901608274
-0.987345,0.03328,0.246344,-0.401709,4.391667,1,0.196993,0.859701,0.261365,0.265549,-0.429211,-0.44792,0.47068781630889034
-0.987688,0.004087,0.227409,-0.373674,4.4,1,0.03328,0.196993,0.246344,0.261365,-0.401709,-0.429211,0.5615040744466014
-0.988027,0.000361,0.207906,-0.348801,4.408333,1,0.004087,0.03328,0.227409,0.246344,-0.373674,-0.401709,0.5359029654348014
-0.988362,2.3e-05,0.202882,-0.341072,4.416667,1,0.000361,0.004087,0.207906,0.227409,-0.348801,-0.373674,0.3381638556616559
-0.988691,1e-06,0.205769,-0.352397,4.425,1,2.3e-05,0.000361,0.202882,0.207906,-0.341072,-0.348801,-0.014330988008606365
-0.989016,0.0,0.202112,-0.367434,4.433333,1,1e-06,2.3e-05,0.205769,0.202882,-0.352397,-0.341072,-0.23602549077111235
-0.989336,0.0,0.192415,-0.385414,4.441667,1,0.0,1e-06,0.202112,0.205769,-0.367434,-0.352397,-0.30083164538257107
-0.989651,0.0,0.193364,-0.386283,4.45,2,0.0,0.0,0.192415,0.202112,-0.385414,-0.367434,-0.1628641625072669
-0.989962,0.0,0.222223,-0.371176,4.458333,2,0.0,0.0,0.193364,0.192415,-0.386283,-0.385414,0.15933587319962178
-0.990268,1e-06,0.268301,-0.341717,4.466667,2,0.0,0.0,0.222223,0.193364,-0.371176,-0.386283,0.45466886449283467
-0.990569,1.6e-05,0.303249,-0.313574,4.475,2,1e-06,0.0,0.268301,0.222223,-0.341717,-0.371176,0.5816129714071817
-0.990866,0.000308,0.316558,-0.29758,4.483333,2,1.6e-05,1e-06,0.303249,0.268301,-0.313574,-0.341717,0.4504912776666413
-0.991158,0.004099,0.317638,-0.295552,4.491667,2,0.000308,1.6e-05,0.316558,0.303249,-0.29758,-0.313574,0.19618433135886526
-0.991445,0.038399,0.318579,-0.298753,4.5,2,0.004099,0.000308,0.317638,0.316558,-0.295552,-0.29758,0.009264100289450109
-0.991727,0.253279,0.333338,-0.31245,4.508333,2,0.038399,0.004099,0.318579,0.317638,-0.298753,-0.295552,-0.14386539351448627
-0.992005,1.178165,0.341542,-0.317254,4.516667,2,0.253279,0.038399,0.333338,0.318579,-0.31245,-0.298753,-0.15947535081608905
-0.992278,3.873222,0.328937,-0.28828,4.525,2,1.178165,0.253279,0.341542,0.333338,-0.317254,-0.31245,0.25605333790300494
-0.992546,9.023668,0.320398,-0.247193,4.533333,2,3.873222,1.178165,0.328937,0.341542,-0.28828,-0.317254,0.7029382727301221
-0.99281,14.948401,0.321833,-0.212989,4.541667,2,9.023668,3.873222,0.320398,0.328937,-0.247193,-0.28828,0.753867827744086
-0.993068,17.676865,0.327207,-0.193108,4.55,0,14.948401,9.023668,0.321833,0.320398,-0.212989,-0.247193,0.5473645498041012
-0.993323,14.984735,0.329208,-0.179535,4.558333,1,17.676865,14.948401,0.327207,0.321833,-0.193108,-0.212989,0.34646060152626335
-0.993572,9.143773,0.330301,-0.181022,4.566667,1,14.984735,17.676865,0.329208,0.327207,-0.179535,-0.193108,0.1383797733162473
-0.993816,4.035809,0.344014,-0.198059,4.575,1,9.143773,14.984735,0.330301,0.329208,-0.181022,-0.179535,-0.15969932400257514
-0.994056,1.332494,0.376166,-0.22384,4.583333,2,4.035809,9.143773,0.344014,0.330301,-0.198059,-0.181022,-0.3962734367194477
-0.994291,0.525513,0.392184,-0.238103,4.591667,2,1.332494,4.035809,0.376166,0.344014,-0.22384,-0.198059,-0.3692603228363239
-0.994522,0.819152,0.402694,-0.250408,4.6,2,0.525513,1.332494,0.392184,0.376166,-0.238103,-0.22384,-0.2380315114848556
-0.994748,1.830231,0.418387,-0.268285,4.608333,2,0.819152,0.525513,0.402694,0.392184,-0.250408,-0.238103,-0.27322451565702865
-0.994969,3.053699,0.432902,-0.306956,4.616667,2,1.830231,0.819152,0.418387,0.402694,-0.268285,-0.250408,-0.5299756910868904
-0.995185,3.610931,0.425371,-0.349095,4.625,2,3.053699,1.830231,0.432902,0.418387,-0.306956,-0.268285,-0.7662381889356086
-0.995396,3.02422,0.398059,-0.392354,4.633333,1,3.610931,3.053699,0.425371,0.432902,-0.349095,-0.306956,-0.8109159706572273
-0.995603,1.823874,0.364513,-0.432019,4.641667,1,3.02422,3.610931,0.398059,0.425371,-0.392354,-0.349095,-0.7868242461630504
-0.995805,0.905204,0.344084,-0.453683,4.65,1,1.823874,3.02422,0.364513,0.398059,-0.432019,-0.392354,-0.576532899982065
-0.996002,0.65267,0.341428,-0.456927,4.658333,1,0.905204,1.823874,0.344084,0.364513,-0.453683,-0.432019,-0.22186649019935298
-0.996195,0.86192,0.342349,-0.451509,4.666667,1,0.65267,0.905204,0.341428,0.344084,-0.456927,-0.453683,0.04185706790546104
-0.996382,1.085522,0.333807,-0.43552,4.675,1,0.86192,0.65267,0.342349,0.341428,-0.451509,-0.456927,0.22914734163080921
-0.996566,1.000918,0.324498,-0.426664,4.683333,1,1.085522,0.86192,0.333807,0.342349,-0.43552,-0.451509,0.26262646402813394
-0.996744,0.650587,0.320089,-0.448174,4.691667,2,1.000918,1.085522,0.324498,0.333807,-0.426664,-0.43552,-0.1025374716255255
-0.996917,0.297438,0.2973,-0.471683,4.7,2,0.650587,1.000918,0.320089,0.324498,-0.448174,-0.426664,-0.4177066968696839
-0.997086,0.101596,0.266854,-0.493455,4.708333,1,0.297438,0.650587,0.2973,0.320089,-0.471683,-0.448174,-0.42025804360269636
-0.99725,0.064845,0.246236,-0.504755,4.716667,2,0.101596,0.297438,0.266854,0.2973,-0.493455,-0.471683,-0.30136723343721095
-0.997409,0.202891,0.237349,-0.509345,4.725,2,0.064845,0.101596,0.246236,0.266854,-0.504755,-0.493455,-0.1340495251676271
-0.997564,0.641664,0.241756,-0.504587,4.733333,2,0.202891,0.064845,0.237349,0.246236,-0.509345,-0.504755,0.022322710858039406
-0.997714,1.445588,0.243111,-0.488956,4.741667,1,0.641664,0.202891,0.241756,0.237349,-0.504587,-0.509345,0.21923409363765176
-0.997859,2.285498,0.223414,-0.460284,4.75,2,1.445588,0.641664,0.243111,0.241756,-0.488956,-0.504587,0.45210777979519157
-0.997999,2.53455,0.21035,-0.436928,4.758333,2,2.285498,1.445588,0.223414,0.243111,-0.460284,-0.488956,0.5273335565605596
-0.998135,1.971508,0.208783,-0.410097,4.766667,1,2.53455,2.285498,0.21035,0.223414,-0.436928,-0.460284,0.5094059636770591
-0.998266,1.075644,0.203865,-0.371553,4.775,2,1.971508,2.53455,0.208783,0.21035,-0.410097,-0.436928,0.6573061704747805
-0.998392,0.411622,0.197185,-0.324653,4.783333,2,1.075644,1.971508,0.203865,0.208783,-0.371553,-0.410097,0.852737382630659
-0.998513,0.110476,0.198913,-0.286929,4.791667,2,0.411622,1.075644,0.197185,0.203865,-0.324653,-0.371553,0.8447522516342064
-0.99863,0.020795,0.194903,-0.264239,4.8,2,0.110476,0.411622,0.198913,0.197185,-0.286929,-0.324653,0.6089961279462388
-0.998741,0.002745,0.188965,-0.255968,4.808333,2,0.020795,0.110476,0.194903,0.198913,-0.264239,-0.286929,0.32218385570411956
-0.998848,0.000256,0.195829,-0.26456,4.816667,2,0.002745,0.020795,0.188965,0.194903,-0.255968,-0.264239,0.01756084615405729
-0.998951,6.2e-05,0.206739,-0.279523,4.825,2,0.000256,0.002745,0.195829,0.188965,-0.26456,-0.255968,-0.20869102405520518
-0.999048,0.000601,0.215663,-0.291178,4.833333,2,6.2e-05,0.000256,0.206739,0.195829,-0.279523,-0.26456,-0.23851840971634633
-0.999141,0.005615,0.214775,-0.290407,4.841667,2,0.000601,6.2e-05,0.215663,0.206739,-0.291178,-0.279523,-0.08530127423074231
-0.999229,0.0368,0.204067,-0.275614,4.85,2,0.005615,0.000601,0.214775,0.215663,-0.290407,-0.291178,0.17224841429876445
-0.999312,0.169142,0.193198,-0.251404,4.858333,2,0.0368,0.005615,0.204067,0.214775,-0.275614,-0.290407,0.40049656725714033
-0.999391,0.545221,0.193085,-0.23568,4.866667,2,0.169142,0.0368,0.193198,0.204067,-0.251404,-0.275614,0.40956261232750385
-0.999465,1.232633,0.193373,-0.227416,4.875,2,0.545221,0.169142,0.193085,0.193198,-0.23568,-0.251404,0.25428102834037736
-0.999534,1.954564,0.193324,-0.227027,4.883333,1,1.232633,0.545221,0.193373,0.193085,-0.227416,-0.23568,0.10494934074207143
-0.999598,2.173854,0.193755,-0.226431,4.891667,1,1.954564,1.232633,0.193324,0.193373,-0.227027,-0.227416,0.03027862796060386
-0.999657,1.695812,0.195367,-0.221539,4.9,1,2.173854,1.954564,0.193755,0.193324,-0.226431,-0.227027,0.07412868268868782
-0.999712,0.927868,0.195406,-0.212382,4.908333,2,1.695812,2.173854,0.195367,0.193755,-0.221539,-0.226431,0.15749539788458594
-0.999762,0.356077,0.194156,-0.200811,4.916667,2,0.927868,1.695812,0.195406,0.195367,-0.212382,-0.221539,0.22253526364716086
-0.999807,0.095837,0.194705,-0.18614,4.925,2,0.356077,0.927868,0.194156,0.195406,-0.200811,-0.212382,0.27623040061599374
-0.999848,0.018089,0.194964,-0.182497,4.933333,2,0.095837,0.356077,0.194705,0.194156,-0.18614,-0.200811,0.1990278170307726
-0.999883,0.002394,0.193302,-0.185404,4.941667,2,0.018089,0.095837,0.194964,0.194705,-0.182497,-0.18614,0.027853874767778154
-0.999914,0.000222,0.192546,-0.185911,4.95,2,0.002394,0.018089,0.193302,0.194964,-0.185404,-0.182497,-0.012558678445979054
-0.999941,1.4e-05,0.189686,-0.188108,4.958333,2,0.000222,0.002394,0.192546,0.193302,-0.185911,-0.185404,-0.005644723558805955
-0.999962,1e-06,0.191537,-0.184376,4.966667,2,1.4e-05,0.000222,0.189686,0.192546,-0.188108,-0.185911,0.035634508507005114
-0.999979,0.0,0.189565,-0.172625,4.975,2,1e-06,1.4e-05,0.191537,0.189686,-0.184376,-0.188108,0.17145963916374923
-0.99999,0.0,0.173853,-0.155746,4.983333,2,0.0,1e-06,0.189565,0.191537,-0.172625,-0.184376,0.2994846601520067
-0.999998,0.0,0.148557,-0.140496,4.991667,2,0.0,0.0,0.173853,0.189565,-0.155746,-0.172625,0.33355779839175026
-1.0,3e-06,0.126811,-0.1315,5.0,2,0.0,0.0,0.148557,0.173853,-0.140496,-0.155746,0.256793423214871
-0.999998,5.1e-05,0.140377,-0.136728,5.008333,2,3e-06,0.0,0.126811,0.148557,-0.1315,-0.140496,0.0573793835253959
-0.99999,0.000682,0.142143,-0.138225,5.016667,2,5.1e-05,3e-06,0.140377,0.126811,-0.136728,-0.1315,-0.044801079335316345
-0.999979,0.006403,0.142222,-0.141119,5.025,2,0.000682,5.1e-05,0.142143,0.140377,-0.138225,-0.136728,-0.02207266988931427
-0.999962,0.04213,0.187515,-0.169864,5.033333,2,0.006403,0.000682,0.142222,0.142143,-0.141119,-0.138225,-0.28741273012267804
-0.999941,0.194391,0.203871,-0.185534,5.041667,2,0.04213,0.006403,0.187515,0.142222,-0.169864,-0.141119,-0.4118249662332718
-0.999914,0.629057,0.231532,-0.164638,5.05,1,0.194391,0.04213,0.203871,0.187515,-0.185534,-0.169864,0.07157733595567459
-0.999883,1.427793,0.305947,-0.122892,5.058333,1,0.629057,0.194391,0.231532,0.203871,-0.164638,-0.185534,0.63069231314148
-0.999848,2.273496,0.373496,-0.074733,5.066667,1,1.427793,0.629057,0.305947,0.231532,-0.122892,-0.164638,0.8961784428442912
-0.999807,2.543458,0.408791,-0.034128,5.075,1,2.273496,1.427793,0.373496,0.305947,-0.074733,-0.122892,0.8850674252016654
-0.999762,2.023808,0.421112,-0.006672,5.083333,1,2.543458,2.273496,0.408791,0.373496,-0.034128,-0.074733,0.6834623434704801
-0.999712,1.258662,0.423552,0.002903,5.091667,1,2.023808,2.543458,0.421112,0.408791,-0.006672,-0.034128,0.38129330100713316
-0.999657,0.964688,0.430781,-0.008506,5.1,2,1.258662,2.023808,0.423552,0.421112,0.002903,-0.006672,0.0028273056691382028
-0.999598,1.376905,0.455275,-0.037787,5.108333,2,0.964688,1.258662,0.430781,0.423552,-0.008506,0.002903,-0.37555104798718836
-0.999534,2.161236,0.456513,-0.037434,5.116667,2,1.376905,0.964688,0.455275,0.430781,-0.037787,-0.008506,-0.2610131080112332
-0.999465,2.804915,0.45908,-0.029733,5.125,2,2.161236,1.376905,0.456513,0.455275,-0.037434,-0.037787,0.09911629992880872
-0.999391,3.12986,0.459902,-0.024315,5.133333,2,2.804915,2.161236,0.45908,0.456513,-0.029733,-0.037434,0.1484390907788523
-0.999312,3.208187,0.459687,-0.020628,5.141667,2,3.12986,2.804915,0.459902,0.45908,-0.024315,-0.029733,0.1093509007547506
-0.999229,2.900692,0.458446,-0.013663,5.15,0,3.208187,3.12986,0.459687,0.459902,-0.020628,-0.024315,0.12441553203708376
-0.999141,2.08959,0.454836,-0.000724,5.158333,1,2.900692,3.208187,0.458446,0.459687,-0.013663,-0.020628,0.2145111807921881
-0.999048,1.114527,0.446236,0.020766,5.166667,1,2.08959,2.900692,0.454836,0.458446,-0.000724,-0.013663,0.3559551170403388
-0.998951,0.425458,0.428032,0.052051,5.175,1,1.114527,2.08959,0.446236,0.454836,0.020766,-0.000724,0.5346078161390357
-0.998848,0.114731,0.418881,0.074112,5.183333,2,0.425458,1.114527,0.428032,0.446236,0.052051,0.020766,0.5401681939426635
-0.998741,0.021752,0.415201,0.086509,5.191667,2,0.114731,0.425458,0.418881,0.428032,0.074112,0.052051,0.3562375180146036
-0.99863,0.002895,0.376574,0.118151,5.2,2,0.021752,0.114731,0.415201,0.418881,0.086509,0.074112,0.4495369571329191
-0.998513,0.00027,0.349531,0.145711,5.208333,2,0.002895,0.021752,0.376574,0.415201,0.118151,0.086509,0.5971937148148956
-0.998392,1.8e-05,0.346774,0.132694,5.216667,2,0.00027,0.002895,0.349531,0.376574,0.145711,0.118151,0.16230595241171747
-0.998266,1e-06,0.316212,0.10164,5.225,2,1.8e-05,0.00027,0.346774,0.349531,0.132694,0.145711,-0.4084751064006134
-0.998135,1e-06,0.264957,0.066566,5.233333,2,1e-06,1.8e-05,0.316212,0.346774,0.10164,0.132694,-0.6232653922405761
-0.997999,1.2e-05,0.224113,0.039632,5.241667,2,1e-06,1e-06,0.264957,0.316212,0.066566,0.10164,-0.5831449779657133
-0.997859,0.000188,0.204722,0.021609,5.25,2,1.2e-05,1e-06,0.224113,0.264957,0.039632,0.066566,-0.4171029430626347
-0.997714,0.002115,0.200296,0.016563,5.258333,2,0.000188,1.2e-05,0.204722,0.224113,0.021609,0.039632,-0.20395837324511168
-0.997564,0.016704,0.180444,0.032867,5.266667,2,0.002115,0.000188,0.200296,0.204722,0.016563,0.021609,0.13031673860275533
-0.997409,0.092514,0.076276,0.06593,5.275,2,0.016704,0.002115,0.180444,0.200296,0.032867,0.016563,0.5014208326806056
-0.99725,0.359338,0.080292,0.055887,5.283333,2,0.092514,0.016704,0.076276,0.180444,0.06593,0.032867,0.24485467857871046
-0.997086,0.978889,0.085179,0.039735,5.291667,2,0.359338,0.092514,0.080292,0.076276,0.055887,0.06593,-0.2343992506779323
-0.996917,1.870346,0.084363,0.035196,5.3,2,0.978889,0.359338,0.085179,0.080292,0.039735,0.055887,-0.18080149335539725
-0.996744,2.506578,0.085963,0.033178,5.308333,2,1.870346,0.978889,0.084363,0.085179,0.035196,0.039735,-0.0431651012775066
-0.996566,2.356228,0.087591,0.031542,5.316667,0,2.506578,1.870346,0.085963,0.084363,0.033178,0.035196,-0.014895789957136078
-0.996382,1.553563,0.097523,0.023459,5.325,1,2.356228,2.506578,0.087591,0.085963,0.031542,0.033178,-0.07395654543700073
-0.996195,0.718479,0.103462,0.014285,5.333333,1,1.553563,2.356228,0.097523,0.087591,0.023459,0.031542,-0.14736132281659178
-0.996002,0.233228,0.107075,0.002326,5.341667,1,0.718479,1.553563,0.103462,0.097523,0.014285,0.023459,-0.18510567372177814
-0.995805,0.055102,0.112246,-0.013244,5.35,1,0.233228,0.718479,0.107075,0.103462,0.002326,0.014285,-0.24738969549411358
-0.995603,0.024982,0.118425,-0.028255,5.358333,1,0.055102,0.233228,0.112246,0.107075,-0.013244,0.002326,-0.2771099635443273
-0.995396,0.092655,0.120357,-0.033565,5.366667,2,0.024982,0.055102,0.118425,0.112246,-0.028255,-0.013244,-0.17719844644236343
-0.995185,0.357017,0.116312,-0.042325,5.375,1,0.092655,0.024982,0.120357,0.118425,-0.033565,-0.028255,-0.11632642954135214
-0.994969,0.974354,0.116227,-0.049069,5.383333,2,0.357017,0.092655,0.116312,0.120357,-0.042325,-0.033565,-0.13029067082051551
-0.994748,1.865509,0.109001,-0.057001,5.391667,2,0.974354,0.357017,0.116227,0.116312,-0.049069,-0.042325,-0.12222763610702368
-0.994522,2.506102,0.097856,-0.065864,5.4,2,1.865509,0.974354,0.109001,0.116227,-0.057001,-0.049069,-0.1428623831576145
-0.994291,2.369876,0.088441,-0.071228,5.408333,1,2.506102,1.865509,0.097856,0.109001,-0.065864,-0.057001,-0.11785528998823398
-0.994056,1.628097,0.084494,-0.074014,5.416667,1,2.369876,2.506102,0.088441,0.097856,-0.071228,-0.065864,-0.05867767893281143
-0.993816,1.04502,0.081945,-0.076325,5.425,2,1.628097,2.369876,0.084494,0.088441,-0.074014,-0.071228,-0.02894767291796791
-0.993572,1.288041,0.080345,-0.078511,5.433333,1,1.04502,1.628097,0.081945,0.084494,-0.076325,-0.074014,-0.023104894140075254
-0.993323,2.464999,0.079944,-0.078486,5.441667,2,1.288041,1.04502,0.080345,0.081945,-0.078511,-0.076325,-0.0003570087648132456
-0.993068,3.886274,0.080881,-0.07186,5.45,1,2.464999,1.288041,0.079944,0.080345,-0.078486,-0.078511,0.08545393555316981
-0.99281,4.4102,0.079358,-0.064901,5.458333,1,3.886274,2.464999,0.080881,0.079944,-0.07186,-0.078486,0.1529769822963489
-0.992546,3.682667,0.078317,-0.067267,5.466667,1,4.4102,3.886274,0.079358,0.080881,-0.064901,-0.07186,0.06541320434499806
-0.992278,2.694236,0.078139,-0.068304,5.475,2,3.682667,4.4102,0.078317,0.079358,-0.067267,-0.064901,-0.012451560835051051
-0.992005,2.545647,0.078366,-0.069389,5.483333,2,2.694236,3.682667,0.078139,0.078317,-0.068304,-0.067267,2.2771855749614422e-05
-0.991727,3.102035,0.077052,-0.060308,5.491667,1,2.545647,2.694236,0.078366,0.078139,-0.069389,-0.068304,0.0985514979802791
-0.991445,3.307092,0.078434,-0.059501,5.5,0,3.102035,2.545647,0.077052,0.078366,-0.060308,-0.069389,0.11697572705990057
-0.991158,2.588885,0.123353,-0.076975,5.508333,2,3.307092,3.102035,0.078434,0.077052,-0.059501,-0.060308,-0.14161592368499737
-0.990866,1.433022,0.131759,-0.081334,5.516667,2,2.588885,3.307092,0.123353,0.078434,-0.076975,-0.059501,-0.19192224896265292
-0.990569,0.557117,0.132828,-0.066647,5.525,2,1.433022,2.588885,0.131759,0.123353,-0.081334,-0.076975,0.12126043149702179
-0.990268,0.151942,0.162255,-0.042345,5.533333,2,0.557117,1.433022,0.132828,0.131759,-0.066647,-0.081334,0.40036023575232277
-0.989962,0.029063,0.237822,-0.000948,5.541667,2,0.151942,0.557117,0.162255,0.132828,-0.042345,-0.066647,0.6604612710148428
-0.989651,0.003898,0.318656,0.053775,5.55,2,0.029063,0.151942,0.237822,0.162255,-0.000948,-0.042345,0.956699893018629
-0.989336,0.000367,0.374213,0.103389,5.558333,2,0.003898,0.029063,0.318656,0.237822,0.053775,-0.000948,1.0367167483818684
